Date, Open, High, Low, Close, Volume
01/27/23, 8.80, 8.80, 8.60, 8.72, 33600
01/26/23, 8.76, 8.80, 8.54, 8.70, 42000
01/25/23, 8.70, 8.76, 8.70, 8.70, 35700
01/24/23, 8.70, 8.70, 8.50, 8.52, 11400
01/23/23, 8.70, 8.70, 8.44, 8.44, 463300
01/20/23, 8.38, 8.40, 8.30, 8.36, 54500
01/19/23, 8.50, 8.50, 8.30, 8.32, 56600
01/18/23, 8.50, 8.78, 8.32, 8.34, 77000
01/17/23, 8.50, 8.50, 8.40, 8.50, 47600
01/16/23, 8.78, 8.78, 8.30, 8.58, 24800
01/13/23, 8.50, 8.60, 8.30, 8.34, 111700
01/12/23, 8.60, 8.60, 8.50, 8.50, 46100
01/11/23, 8.98, 8.98, 8.50, 8.56, 45200
01/10/23, 8.98, 8.98, 8.30, 8.48, 115100
01/09/23, 8.50, 8.80, 8.32, 8.56, 112100
01/06/23, 8.50, 8.50, 8.30, 8.32, 15600
01/05/23, 8.50, 8.80, 8.50, 8.50, 24700
01/04/23, 8.36, 8.80, 8.36, 8.46, 6300
01/03/23, 8.10, 8.34, 8.10, 8.20, 11000
12/30/22, 8.80, 8.80, 8.12, 8.36, 5300
12/29/22, 8.50, 8.80, 8.08, 8.22, 12600
12/28/22, 8.50, 8.50, 8.10, 8.38, 25500
12/23/22, 8.30, 8.50, 8.10, 8.32, 15700
12/22/22, 8.20, 8.50, 8.04, 8.34, 5700
12/21/22, 8.02, 8.20, 8.02, 8.06, 20100
12/20/22, 8.10, 8.10, 8.00, 8.02, 33600
12/19/22, 8.02, 8.20, 8.02, 8.04, 7600
12/16/22, 8.30, 8.30, 8.02, 8.28, 101200
12/15/22, 8.20, 8.30, 8.02, 8.16, 9400
12/14/22, 8.00, 8.30, 8.00, 8.14, 22400
12/13/22, 8.04, 8.04, 8.00, 8.04, 2100
12/09/22, 8.20, 8.20, 7.80, 8.18, 35900
12/08/22, 8.00, 8.18, 7.80, 8.04, 8200
12/07/22, 8.00, 8.20, 8.00, 8.00, 131700
12/06/22, 8.30, 8.30, 7.92, 8.06, 97500
12/05/22, 8.04, 8.30, 8.04, 8.14, 38800
12/02/22, 8.02, 8.20, 8.00, 8.08, 43100
12/01/22, 8.04, 8.12, 8.00, 8.04, 55200
11/30/22, 8.00, 8.50, 7.92, 8.02, 263800
11/29/22, 7.94, 8.04, 7.90, 7.98, 123600
11/28/22, 8.00, 8.00, 7.80, 7.90, 23900
11/25/22, 8.00, 8.00, 7.96, 7.98, 9000
11/24/22, 8.04, 8.08, 7.70, 7.96, 41700
11/23/22, 8.00, 8.08, 8.00, 8.04, 17100
11/22/22, 8.40, 8.40, 8.00, 8.08, 26800
11/21/22, 8.50, 8.50, 8.20, 8.40, 23000
11/18/22, 8.50, 9.00, 8.40, 8.50, 80200
11/17/22, 8.50, 8.52, 8.50, 8.50, 80900
11/16/22, 8.50, 8.50, 8.40, 8.40, 20300
11/15/22, 8.20, 8.50, 8.20, 8.40, 6000
11/14/22, 8.54, 8.54, 8.02, 8.08, 28300
11/11/22, 8.48, 8.54, 8.30, 8.42, 18600
11/10/22, 8.50, 8.60, 8.50, 8.50, 164400
11/09/22, 8.50, 8.60, 8.50, 8.54, 3100
11/08/22, 8.80, 8.80, 8.40, 8.52, 4700
11/07/22, 8.86, 8.86, 8.00, 8.02, 1185400
11/04/22, 8.86, 8.86, 8.70, 8.74, 23100
11/03/22, 8.90, 8.90, 8.60, 8.84, 9500
11/02/22, 8.20, 8.96, 8.20, 8.60, 9500
11/01/22, 8.30, 8.30, 8.00, 8.18, 59900
10/31/22, 8.30, 8.96, 8.00, 8.24, 11500
10/28/22, 8.52, 8.52, 8.02, 8.30, 55900
10/27/22, 8.40, 8.50, 8.40, 8.46, 56100
10/26/22, 8.90, 8.90, 8.30, 8.48, 27400
10/25/22, 8.60, 8.80, 8.60, 8.62, 31400
10/24/22, 9.00, 9.00, 8.60, 8.96, 24000
10/21/22, 9.30, 9.30, 8.90, 9.22, 7800
10/19/22, 9.20, 9.30, 8.90, 9.14, 13100
10/18/22, 9.00, 9.36, 8.90, 9.12, 9600
10/17/22, 9.30, 9.30, 8.90, 8.96, 26200
10/14/22, 9.00, 9.20, 8.94, 9.02, 22100
10/13/22, 8.70, 8.92, 8.70, 8.92, 42100
10/12/22, 8.80, 9.00, 8.70, 8.86, 55400
10/11/22, 8.90, 9.00, 8.80, 8.92, 3200
10/07/22, 9.00, 9.00, 8.70, 8.96, 6500
10/06/22, 9.20, 9.20, 8.74, 8.78, 20600
10/05/22, 8.62, 9.20, 8.60, 8.74, 18300
10/04/22, 9.46, 9.46, 9.20, 9.30, 42100
10/03/22, 9.20, 9.20, 9.00, 9.02, 109200
09/30/22, 9.20, 9.60, 9.04, 9.46, 14900
09/29/22, 9.50, 9.60, 9.02, 9.20, 23600
09/28/22, 9.70, 9.70, 9.60, 9.68, 45300
09/27/22, 9.80, 9.88, 9.60, 9.70, 26700
09/26/22, 9.90, 9.90, 9.62, 9.80, 41400
09/23/22, 10.00, 10.00, 9.70, 9.82, 47600
09/22/22, 9.02, 10.00, 9.02, 9.72, 30600
09/21/22, 9.50, 9.90, 9.10, 9.34, 29700
09/20/22, 10.00, 10.00, 9.10, 9.62, 250600
09/19/22, 9.50, 9.50, 9.20, 9.40, 84400
09/16/22, 9.98, 9.98, 9.10, 9.54, 43400
09/15/22, 9.90, 9.98, 9.50, 9.52, 139000
