Date, Open, High, Low, Close, Volume
09/28/22, 3.00, 3.00, 3.00, 3.00, 100
09/23/22, 3.00, 3.00, 3.00, 3.00, 100
09/22/22, 3.00, 3.00, 3.00, 3.00, 100
09/21/22, 2.85, 3.00, 2.85, 2.94, 3000
09/20/22, 2.58, 2.80, 2.58, 2.77, 700
09/19/22, 2.58, 2.58, 2.58, 2.58, 1000
09/15/22, 2.52, 2.78, 2.52, 2.58, 1200
09/14/22, 2.78, 2.78, 2.78, 2.78, 100
09/12/22, 2.78, 2.78, 2.78, 2.78, 9600
09/09/22, 2.78, 2.78, 2.78, 2.78, 500
09/08/22, 2.75, 2.80, 2.75, 2.78, 200
09/07/22, 2.70, 2.70, 2.70, 2.70, 900
09/06/22, 2.85, 2.85, 2.60, 2.73, 200
08/31/22, 2.60, 2.60, 2.60, 2.60, 28500
08/30/22, 2.52, 2.60, 2.40, 2.53, 95300
08/26/22, 2.60, 2.60, 2.60, 2.60, 100
08/25/22, 2.55, 2.60, 2.55, 2.59, 5500
08/24/22, 2.50, 2.57, 2.30, 2.52, 9500
08/23/22, 2.30, 2.50, 2.30, 2.35, 10800
08/22/22, 2.30, 2.30, 2.30, 2.30, 100
08/19/22, 2.10, 2.10, 2.10, 2.10, 100
08/17/22, 2.17, 2.17, 2.17, 2.17, 100
08/16/22, 2.20, 2.20, 2.16, 2.17, 1000
08/15/22, 2.20, 2.20, 2.20, 2.20, 100
08/12/22, 2.39, 2.39, 2.39, 2.39, 400
08/11/22, 2.16, 2.39, 2.16, 2.19, 800
08/08/22, 2.39, 2.39, 2.39, 2.39, 400
08/05/22, 2.35, 2.39, 2.35, 2.37, 200
08/04/22, 2.30, 2.35, 2.30, 2.31, 1800
08/01/22, 2.30, 2.30, 2.30, 2.30, 100
07/29/22, 2.30, 2.30, 2.30, 2.30, 100
07/28/22, 2.25, 2.25, 2.10, 2.18, 17700
07/25/22, 2.18, 2.18, 2.18, 2.18, 3000
07/21/22, 2.41, 2.41, 2.41, 2.41, 1500
07/19/22, 2.65, 2.65, 2.65, 2.65, 100
07/18/22, 2.70, 2.70, 2.70, 2.70, 400
07/15/22, 2.70, 2.70, 2.70, 2.70, 100
07/14/22, 2.50, 2.50, 2.50, 2.50, 100
07/13/22, 2.29, 2.50, 2.29, 2.45, 900
07/12/22, 2.47, 2.47, 2.25, 2.29, 600
07/07/22, 2.25, 2.25, 2.25, 2.25, 200
07/06/22, 2.25, 2.25, 2.25, 2.25, 100
07/04/22, 2.50, 2.50, 2.50, 2.50, 100
07/01/22, 2.50, 2.50, 2.12, 2.31, 200
06/30/22, 2.30, 2.30, 2.30, 2.30, 20000
06/29/22, 2.10, 2.10, 2.10, 2.10, 900
06/27/22, 2.10, 2.10, 2.10, 2.10, 200
06/23/22, 2.10, 2.40, 2.10, 2.21, 3300
06/22/22, 2.30, 2.30, 2.30, 2.30, 100
06/21/22, 2.10, 2.10, 2.10, 2.10, 100
06/20/22, 2.20, 2.20, 2.20, 2.20, 100
06/17/22, 2.40, 2.50, 2.40, 2.43, 4400
06/16/22, 2.40, 2.40, 2.40, 2.40, 100
06/15/22, 2.30, 2.30, 2.30, 2.30, 8200
06/14/22, 2.30, 2.30, 2.30, 2.30, 200
06/13/22, 2.30, 2.33, 2.11, 2.30, 30200
06/10/22, 2.30, 2.30, 2.30, 2.30, 35200
06/08/22, 2.10, 2.30, 2.10, 2.28, 22100
